DateOfTrip,Mobility Aid,Trip Purpose,OrigX,OrigY,DestX,DestY
2023-07-28,,Employment,36.359,-79.664,36.466,-79.883
2023-07-28,,Community Support CSP,36.395,-79.675,36.359,-79.664
2023-07-28,,Community Support CSP,36.359,-79.664,36.395,-79.675
2023-07-28,,Community Support CSP,36.459,-79.907,36.359,-79.664
2023-07-28,,Community Support CSP,36.359,-79.664,36.446,-79.931
2023-07-28,,Community Support CSP,36.505,-79.706,36.359,-79.664
2023-07-28,,Community Support CSP,36.359,-79.664,36.505,-79.706
2023-07-28,,Community Support CSP,36.37,-79.662,36.359,-79.664
2023-07-28,,Community Support CSP,36.359,-79.664,36.37,-79.662
2023-07-28,,Community Support CSP,36.418,-79.761,36.359,-79.664
2023-07-28,,Community Support CSP,36.359,-79.664,36.418,-79.761
2023-07-28,,Community Support CSP,36.522,-79.77,36.359,-79.664
2023-07-28,,Community Support CSP,36.359,-79.664,36.522,-79.77
2023-07-28,,Community Support CSP,36.351,-79.683,36.363,-79.67
2023-07-28,,Community Support CSP,36.31,-79.633,36.363,-79.67
2023-07-28,,Medical,36.334,-79.631,36.498,-79.773
2023-07-28,,Medical,36.498,-79.773,36.334,-79.631
2023-07-28,,Medical,36.503,-79.749,36.388,-79.966
2023-07-28,,Medical,36.388,-79.966,36.503,-79.749
2023-07-29,,Dialysis,36.474,-79.911,36.493,-79.747
2023-07-29,,Dialysis,36.493,-79.747,36.474,-79.911
2023-07-29,WC,Dialysis,36.522,-79.77,36.493,-79.747
2023-07-29,WC,Dialysis,36.493,-79.747,36.522,-79.77
2023-07-29,,Dialysis,36.359,-79.68,36.331,-79.692
2023-07-29,,Dialysis,36.331,-79.692,36.359,-79.68
2023-07-29,,Dialysis,36.497,-79.766,36.324,-79.641
2023-07-29,,Dialysis,36.324,-79.641,36.497,-79.766
2023-07-29,,Dialysis,36.489,-79.783,36.493,-79.747
2023-07-29,,Dialysis,36.493,-79.747,36.489,-79.783
2023-07-29,,Dialysis,36.398,-79.742,36.331,-79.692
2023-07-29,,Dialysis,36.331,-79.692,36.398,-79.742
2023-07-29,WK,Dialysis,36.465,-79.898,36.493,-79.747
2023-07-29,WK,Dialysis,36.493,-79.747,36.465,-79.898
2023-07-29,,Dialysis,36.403,-79.97,36.324,-79.641
2023-07-29,,Dialysis,36.324,-79.641,36.403,-79.97
2023-07-29,WC,Dialysis,36.35,-79.69,36.331,-79.692
2023-07-29,WC,Dialysis,36.331,-79.692,36.35,-79.69
2023-07-29,WC,Dialysis,36.325,-79.661,36.331,-79.692
2023-07-29,WC,Dialysis,36.331,-79.692,36.325,-79.661
2023-07-29,WC,Dialysis,36.352,-79.689,36.331,-79.692
2023-07-29,WC,Dialysis,36.331,-79.692,36.352,-79.689
2023-07-29,WK,Dialysis,36.383,-79.977,36.493,-79.747
2023-07-29,WK,Dialysis,36.493,-79.747,36.383,-79.977
2023-07-29,,Dialysis,36.353,-79.656,36.324,-79.641
2023-07-29,,Dialysis,36.324,-79.641,36.353,-79.656
2023-07-29,,Dialysis,36.405,-79.828,36.324,-79.641
2023-07-29,,Dialysis,36.324,-79.641,36.405,-79.828
2023-07-29,WC,Dialysis,36.404,-79.968,36.493,-79.747
2023-07-29,WC,Dialysis,36.493,-79.747,36.404,-79.968
2023-07-29,,Dialysis,36.36,-79.906,36.324,-79.641
2023-07-29,,Dialysis,36.324,-79.641,36.36,-79.906
2023-07-29,WK,Dialysis,36.316,-79.95,36.324,-79.641
2023-07-29,WK,Dialysis,36.324,-79.641,36.316,-79.95
2023-07-29,,Dialysis,36.35,-79.654,36.324,-79.641
2023-07-29,,Dialysis,36.324,-79.641,36.35,-79.654
2023-07-29,WC,Dialysis,36.371,-79.658,36.324,-79.641
2023-07-29,WC,Dialysis,36.324,-79.641,36.371,-79.658
2023-07-29,,Dialysis,36.362,-79.678,36.324,-79.641
2023-07-29,,Dialysis,36.324,-79.641,36.362,-79.678
2023-07-31,,Medical,36.488,-79.73,36.488,-79.74
2023-07-31,,Medical,36.488,-79.74,36.488,-79.73
2023-07-31,BL,Dialysis,36.369,-79.659,36.331,-79.692
2023-07-31,BL,Dialysis,36.331,-79.692,36.369,-79.659
2023-07-31,,Medical,36.363,-79.67,36.354,-79.669
2023-07-31,,Medical,36.354,-79.669,36.392,-79.751
2023-07-31,,Medical,36.363,-79.68,36.34,-79.684
2023-07-31,,Medical,36.34,-79.684,36.363,-79.68
2023-07-31,,Medical,36.369,-79.661,36.358,-79.666
2023-07-31,,Medical,36.358,-79.666,36.369,-79.661
2023-07-31,,Medical,36.353,-79.656,36.354,-79.669
2023-07-31,WK,Dialysis,36.334,-79.661,36.331,-79.692
2023-07-31,WK,Dialysis,36.331,-79.692,36.334,-79.661
2023-07-31,,Nutrition,36.347,-79.662,36.363,-79.67
2023-07-31,,Nutrition,36.363,-79.67,36.347,-79.662
2023-07-31,WC,Medical,36.389,-79.967,36.496,-79.743
2023-07-31,WC,Medical,36.496,-79.743,36.389,-79.967
2023-07-31,,Dialysis,36.331,-79.706,36.331,-79.692
2023-07-31,,Dialysis,36.331,-79.692,36.331,-79.706
2023-07-31,,Medical,36.463,-79.663,36.333,-79.695
2023-07-31,,Medical,36.333,-79.695,36.463,-79.663
2023-07-31,,Other,36.386,-79.748,36.518,-79.759
2023-07-31,,Other,36.518,-79.759,36.386,-79.748
2023-07-31,,Other,36.365,-79.779,36.386,-79.748
2023-07-31,,Other,36.386,-79.748,36.365,-79.779
2023-07-31,,Employment,36.349,-79.665,36.33,-79.618
2023-07-31,WC,Dialysis,36.491,-79.736,36.493,-79.747
2023-07-31,WC,Dialysis,36.493,-79.747,36.491,-79.736
2023-07-31,RL,Dialysis,36.418,-79.77,36.331,-79.692
2023-07-31,RL,Dialysis,36.331,-79.692,36.418,-79.77
2023-07-31,WK,Medical,36.497,-79.77,36.353,-79.666
2023-07-31,WK,Medical,36.353,-79.666,36.497,-79.77
2023-07-31,BL,Dialysis,36.343,-79.662,36.493,-79.747
2023-07-31,BL,Dialysis,36.493,-79.747,36.343,-79.662
2023-07-31,,Dialysis,36.37,-79.859,36.331,-79.692
2023-07-31,,Dialysis,36.331,-79.692,36.37,-79.859
2023-07-31,WK,Dialysis,36.355,-79.673,36.331,-79.692
2023-07-31,WK,Dialysis,36.331,-79.692,36.355,-79.673
2023-07-31,WC,Dialysis,36.493,-79.747,36.536,-79.805
2023-07-31,WC,Dialysis,36.536,-79.805,36.493,-79.747
2023-07-31,,Dialysis,36.454,-79.901,36.324,-79.641
2023-07-31,,Dialysis,36.352,-79.689,36.331,-79.692
2023-07-31,,Dialysis,36.331,-79.692,36.352,-79.689
2023-07-31,WC,Dialysis,36.341,-79.765,36.324,-79.641
2023-07-31,WC,Dialysis,36.324,-79.641,36.341,-79.765
2023-07-31,,Dialysis,36.479,-79.783,36.493,-79.747
2023-07-31,,Dialysis,36.493,-79.747,36.479,-79.783
2023-07-31,WK,Dialysis,36.48,-79.659,36.493,-79.747
2023-07-31,WK,Dialysis,36.493,-79.747,36.48,-79.659
2023-07-31,,Developmental Disabilty,36.33,-79.664,36.363,-79.67
2023-07-31,,Developmental Disabilty,36.363,-79.67,36.33,-79.664
2023-07-31,,Community Support CSP,36.252,-79.66,36.389,-79.742
2023-07-31,,Community Support CSP,36.389,-79.742,36.252,-79.66
2023-07-31,,Medical,36.503,-79.749,36.389,-79.742
2023-07-31,,Medical,36.389,-79.742,36.503,-79.749
2023-07-31,,Community Support CSP,36.352,-79.655,36.389,-79.742
2023-07-31,,Community Support CSP,36.389,-79.742,36.352,-79.655
2023-07-31,,Community Support CSP,36.328,-79.664,36.389,-79.742
2023-07-31,,Community Support CSP,36.389,-79.742,36.328,-79.664
2023-07-31,,Developmental Disabilty,36.417,-79.805,36.389,-79.742
2023-07-31,,Developmental Disabilty,36.389,-79.742,36.417,-79.805
2023-07-31,WK,Medical,36.52,-79.771,36.496,-79.743
2023-07-31,WK,Medical,36.496,-79.743,36.52,-79.771
2023-07-31,,Medical,36.352,-79.689,36.356,-79.68
2023-07-31,,Medical,36.356,-79.68,36.352,-79.689
2023-07-31,,Medical,36.357,-79.678,36.492,-79.755
2023-07-31,,Medical,36.492,-79.755,36.357,-79.678
2023-07-31,,Medical,36.417,-79.659,36.354,-79.669
2023-07-31,,Medical,36.354,-79.669,36.417,-79.659
2023-07-31,WC,Medical,36.328,-79.664,36.356,-79.68
2023-07-31,WC,Medical,36.356,-79.68,36.328,-79.664
2023-07-31,NL,Dialysis,36.488,-79.783,36.324,-79.641
2023-07-31,NL,Dialysis,36.324,-79.641,36.488,-79.783
2023-07-31,,Medical,36.485,-79.791,36.524,-79.753
2023-07-31,,Medical,36.524,-79.753,36.485,-79.791
2023-07-31,,Community Support CSP,36.325,-79.661,36.389,-79.742
2023-07-31,,Community Support CSP,36.389,-79.742,36.325,-79.661
2023-07-31,,Community Support CSP,36.346,-79.667,36.363,-79.67
2023-07-31,,Community Support CSP,36.363,-79.67,36.346,-79.667
2023-07-31,,Community Support CSP,36.328,-79.664,36.389,-79.742
2023-07-31,,Community Support CSP,36.389,-79.742,36.328,-79.664
2023-07-31,,Medical,36.361,-79.56,36.348,-79.668
2023-07-31,,Medical,36.348,-79.668,36.361,-79.56
2023-07-31,WC,Dialysis,36.503,-79.749,36.493,-79.747
2023-07-31,WC,Dialysis,36.493,-79.747,36.503,-79.749
2023-07-31,,Medical,36.532,-79.748,36.524,-79.753
2023-07-31,,Medical,36.524,-79.753,36.532,-79.748
2023-07-31,WK,Dialysis,36.352,-79.689,36.324,-79.641
2023-07-31,WK,Dialysis,36.324,-79.641,36.352,-79.689
2023-07-31,,Community Support CSP,36.511,-79.702,36.389,-79.742
2023-07-31,,Dialysis,36.358,-79.674,36.324,-79.641
2023-07-31,,Dialysis,36.324,-79.641,36.358,-79.674
2023-07-31,,Medical,36.517,-79.686,36.524,-79.753
2023-07-31,,Medical,36.524,-79.753,36.517,-79.686
2023-07-31,,Community Support CSP,36.284,-79.552,36.363,-79.67
2023-07-31,,Community Support CSP,36.363,-79.67,36.284,-79.552
2023-07-31,,Dialysis,36.36,-79.662,36.324,-79.641
2023-07-31,,Dialysis,36.324,-79.641,36.36,-79.662
2023-07-31,,Medical,36.328,-79.664,36.356,-79.68
2023-07-31,,Medical,36.356,-79.68,36.328,-79.664
2023-07-31,,Dialysis,36.493,-79.782,36.493,-79.747
2023-07-31,,Dialysis,36.493,-79.747,36.493,-79.782
2023-07-31,,Community Support CSP,36.403,-79.658,36.389,-79.742
2023-07-31,,Community Support CSP,36.389,-79.742,36.403,-79.658
2023-07-31,WC,Dialysis,36.352,-79.689,36.331,-79.692
2023-07-31,WC,Dialysis,36.331,-79.692,36.352,-79.689
2023-07-31,WC,Medical,36.492,-79.759,36.338,-79.66
2023-07-31,WC,Medical,36.338,-79.66,36.492,-79.759
2023-07-31,,Dialysis,36.35,-79.69,36.324,-79.641
2023-07-31,,Dialysis,36.324,-79.641,36.35,-79.69
2023-07-31,WC,Dialysis,36.334,-79.628,36.331,-79.692
2023-07-31,WC,Dialysis,36.331,-79.692,36.334,-79.628
2023-07-31,,Community Support CSP,36.364,-79.928,36.363,-79.67
2023-07-31,,Community Support CSP,36.363,-79.67,36.364,-79.928
2023-07-31,,Dialysis,36.276,-79.602,36.324,-79.641
2023-07-31,,Dialysis,36.324,-79.641,36.276,-79.602
2023-07-31,,Dialysis,36.327,-79.676,36.324,-79.641
2023-07-31,,Dialysis,36.324,-79.641,36.327,-79.676
2023-07-31,,Medical,36.35,-79.687,36.524,-79.753
2023-07-31,,Medical,36.524,-79.753,36.35,-79.687
2023-07-31,,Medical,36.411,-79.974,36.524,-79.753
2023-07-31,,Medical,36.524,-79.753,36.411,-79.974
2023-07-31,,Medical,36.506,-79.768,36.524,-79.753
2023-07-31,,Medical,36.524,-79.753,36.506,-79.768
2023-07-31,WC,Dialysis,36.359,-79.639,36.331,-79.692
2023-07-31,WC,Dialysis,36.331,-79.692,36.359,-79.639
2023-07-31,,Medical,36.363,-79.67,36.353,-79.667
2023-07-31,,Medical,36.353,-79.667,36.363,-79.67
2023-07-31,BL,Dialysis,36.492,-79.766,36.324,-79.641
2023-07-31,BL,Dialysis,36.324,-79.641,36.492,-79.766
2023-07-31,,Other,36.35,-79.69,36.363,-79.67
2023-07-31,,Other,36.363,-79.67,36.35,-79.69
2023-07-31,,Medical,36.516,-79.788,36.524,-79.753
2023-07-31,,Medical,36.524,-79.753,36.516,-79.788
2023-07-31,,Medical,36.512,-79.702,36.524,-79.753
2023-07-31,,Medical,36.524,-79.753,36.512,-79.702
2023-07-31,,Medical,36.369,-79.673,36.354,-79.669
2023-07-31,,Medical,36.354,-79.669,36.369,-79.673
2023-07-31,,Employment,36.346,-79.667,36.461,-79.925
2023-07-31,,Employment,36.461,-79.925,36.346,-79.667
2023-07-31,,Employment,36.49,-79.909,36.362,-79.905
2023-07-31,,Employment,36.362,-79.905,36.49,-79.909
2023-07-31,,Employment,36.523,-79.745,36.497,-79.795
2023-07-31,,Employment,36.359,-79.664,36.328,-79.664
2023-07-31,,Community Support CSP,36.497,-79.779,36.359,-79.664
2023-07-31,,Community Support CSP,36.359,-79.664,36.497,-79.779
2023-07-31,,Employment,36.522,-79.693,36.359,-79.664
2023-07-31,,Employment,36.359,-79.664,36.522,-79.693
2023-07-31,,Developmental Disabilty,36.497,-79.779,36.359,-79.664
2023-07-31,,Developmental Disabilty,36.359,-79.664,36.497,-79.779
2023-07-31,,Employment,36.359,-79.664,36.328,-79.664
2023-07-31,,Employment,36.328,-79.664,36.359,-79.664
2023-07-31,,Employment,36.328,-79.664,36.359,-79.664
2023-07-31,,Employment,36.466,-79.883,36.359,-79.664
2023-07-31,,Employment,36.359,-79.664,36.466,-79.883
2023-07-31,,Community Support CSP,36.395,-79.675,36.359,-79.664
2023-07-31,,Community Support CSP,36.359,-79.664,36.395,-79.675
2023-07-31,,Community Support CSP,36.459,-79.907,36.359,-79.664
2023-07-31,,Community Support CSP,36.359,-79.664,36.459,-79.907
2023-07-31,,Community Support CSP,36.505,-79.706,36.359,-79.664
2023-07-31,,Community Support CSP,36.359,-79.664,36.505,-79.706
2023-07-31,,Community Support CSP,36.37,-79.662,36.359,-79.664
2023-07-31,,Community Support CSP,36.359,-79.664,36.37,-79.662
2023-07-31,,Community Support CSP,36.505,-79.77,36.359,-79.664
2023-07-31,,Community Support CSP,36.359,-79.664,36.505,-79.77
2023-07-31,,Community Support CSP,36.418,-79.761,36.359,-79.664
2023-07-31,,Community Support CSP,36.359,-79.664,36.418,-79.761
2023-07-31,,Community Support CSP,36.522,-79.77,36.359,-79.664
2023-07-31,,Community Support CSP,36.359,-79.664,36.522,-79.77
2023-07-31,,Other,36.455,-79.733,36.363,-79.67
2023-07-31,,Other,36.363,-79.67,36.455,-79.733
2023-07-31,,Community Support CSP,36.351,-79.683,36.363,-79.67
2023-07-31,,Community Support CSP,36.363,-79.67,36.351,-79.683
2023-07-31,,Community Support CSP,36.31,-79.633,36.363,-79.67
2023-07-31,WK,Medical,36.385,-79.993,36.388,-79.966
2023-07-31,WK,Medical,36.388,-79.966,36.385,-79.993
2023-07-31,,Medical,36.497,-79.765,36.392,-79.751
2023-07-31,,Medical,36.392,-79.751,36.497,-79.765
2023-07-31,,Medical,36.348,-79.664,36.333,-79.695
2023-07-31,,Medical,36.333,-79.695,36.348,-79.664
2023-07-31,,Medical,36.488,-79.734,36.094,-80.049
2023-07-31,,Medical,36.488,-79.734,36.094,-80.049
2023-07-31,,Medical,36.094,-80.049,36.488,-79.734
2023-07-31,,Medical,36.094,-80.049,36.488,-79.734
2023-08-01,,Other,36.315,-79.721,36.363,-79.67
2023-08-01,,Other,36.363,-79.67,36.315,-79.721
2023-08-01,WC,Medical,36.486,-79.735,36.496,-79.74
2023-08-01,WC,Medical,36.496,-79.74,36.486,-79.735
2023-08-01,WK,Medical,36.336,-79.663,36.363,-79.67
2023-08-01,WK,Medical,36.363,-79.67,36.336,-79.663
2023-08-01,,Other,36.347,-79.662,36.363,-79.67
2023-08-01,,Other,36.363,-79.67,36.347,-79.662
2023-08-01,,Medical,36.42,-79.98,36.34,-79.684
2023-08-01,,Medical,36.34,-79.684,36.42,-79.98
2023-08-01,,Medical,36.338,-79.946,36.353,-79.667
2023-08-01,,Medical,36.353,-79.667,36.338,-79.946
2023-08-01,,Dialysis,36.474,-79.911,36.493,-79.747
2023-08-01,,Dialysis,36.493,-79.747,36.474,-79.911
2023-08-01,BL,Medical,36.49,-79.737,36.492,-79.755
2023-08-01,BL,Medical,36.492,-79.755,36.49,-79.737
2023-08-01,WC,Dialysis,36.522,-79.77,36.493,-79.747
2023-08-01,WC,Dialysis,36.493,-79.747,36.522,-79.77
2023-08-01,,Medical,36.494,-79.769,36.496,-79.74
2023-08-01,,Medical,36.496,-79.74,36.494,-79.769
2023-08-01,,Dialysis,36.359,-79.68,36.331,-79.692
2023-08-01,,Dialysis,36.331,-79.692,36.359,-79.68
2023-08-01,,Dialysis,36.497,-79.766,36.324,-79.641
2023-08-01,,Dialysis,36.324,-79.641,36.497,-79.766
2023-08-01,,Dialysis,36.489,-79.783,36.493,-79.747
2023-08-01,,Dialysis,36.493,-79.747,36.489,-79.783
2023-08-01,,Dialysis,36.398,-79.742,36.331,-79.692
2023-08-01,,Dialysis,36.331,-79.692,36.398,-79.742
2023-08-01,,Other,36.369,-79.673,36.363,-79.67
2023-08-01,,Medical,36.328,-79.664,36.348,-79.668
2023-08-01,,Medical,36.348,-79.668,36.328,-79.664
2023-08-01,,Developmental Disabilty,36.33,-79.664,36.363,-79.67
2023-08-01,,Developmental Disabilty,36.363,-79.67,36.33,-79.664
2023-08-01,,Medical,36.499,-79.777,36.492,-79.735
2023-08-01,,Medical,36.492,-79.735,36.499,-79.777
2023-08-01,,Medical,36.389,-79.742,36.503,-79.749
2023-08-01,,Medical,36.503,-79.749,36.495,-79.739
2023-08-01,,Medical,36.495,-79.739,36.389,-79.742
2023-08-01,,Community Support CSP,36.352,-79.655,36.389,-79.742
2023-08-01,,Community Support CSP,36.328,-79.664,36.389,-79.742
2023-08-01,,Developmental Disabilty,36.417,-79.805,36.389,-79.742
2023-08-01,,Developmental Disabilty,36.389,-79.742,36.417,-79.805
2023-08-01,,Medical,36.496,-79.769,36.476,-79.737
2023-08-01,,Medical,36.476,-79.737,36.496,-79.769
2023-08-01,WK,Medical,36.485,-79.735,36.495,-79.742
2023-08-01,WK,Medical,36.495,-79.742,36.485,-79.735
2023-08-01,,Medical,36.352,-79.689,36.353,-79.666
2023-08-01,,Medical,36.353,-79.666,36.352,-79.689
2023-08-01,,Medical,36.485,-79.791,36.524,-79.753
2023-08-01,,Medical,36.51,-79.746,36.485,-79.791
2023-08-01,,Community Support CSP,36.325,-79.661,36.389,-79.742
2023-08-01,,Community Support CSP,36.389,-79.742,36.325,-79.661
2023-08-01,,Community Support CSP,36.346,-79.667,36.363,-79.67
2023-08-01,,Community Support CSP,36.363,-79.67,36.346,-79.667
2023-08-01,WK,Medical,36.368,-79.669,36.34,-79.684
2023-08-01,WK,Medical,36.34,-79.684,36.368,-79.669
2023-08-01,,Dialysis,36.403,-79.97,36.324,-79.641
2023-08-01,,Dialysis,36.324,-79.641,36.403,-79.97
2023-08-01,,Community Support CSP,36.328,-79.664,36.389,-79.742
2023-08-01,,Community Support CSP,36.389,-79.742,36.328,-79.664
2023-08-01,,Medical,36.361,-79.56,36.489,-79.74
2023-08-01,,Medical,36.489,-79.74,36.361,-79.56
2023-08-01,WC,Dialysis,36.35,-79.69,36.331,-79.692
2023-08-01,WC,Dialysis,36.331,-79.692,36.35,-79.69
2023-08-01,WC,Medical,36.488,-79.74,36.503,-79.749
2023-08-01,WK,Medical,36.505,-79.764,36.36,-79.666
2023-08-01,WK,Medical,36.36,-79.666,36.505,-79.764
2023-08-01,,Medical,36.532,-79.748,36.524,-79.753
2023-08-01,,Medical,36.524,-79.753,36.532,-79.748
2023-08-01,WC,Medical,36.367,-79.658,36.353,-79.666
2023-08-01,WC,Medical,36.353,-79.666,36.367,-79.658
2023-08-01,WC,Medical,36.328,-79.664,36.388,-79.966
2023-08-01,WC,Medical,36.388,-79.966,36.328,-79.664
2023-08-01,WC,Dialysis,36.325,-79.661,36.331,-79.692
2023-08-01,WC,Dialysis,36.331,-79.692,36.325,-79.661
2023-08-01,,Community Support CSP,36.284,-79.552,36.363,-79.67
2023-08-01,,Community Support CSP,36.363,-79.67,36.284,-79.552
2023-08-01,,Medical,36.328,-79.664,36.339,-79.658
2023-08-01,,Medical,36.339,-79.658,36.328,-79.664
2023-08-01,WK,Medical,36.488,-79.776,36.36,-79.666
2023-08-01,WK,Medical,36.36,-79.666,36.488,-79.776
2023-08-01,WC,Dialysis,36.352,-79.657,36.324,-79.641
2023-08-01,WC,Dialysis,36.324,-79.641,36.352,-79.657
2023-08-01,,Medical,36.511,-79.755,36.348,-79.668
2023-08-01,,Medical,36.348,-79.668,36.511,-79.755
2023-08-01,,Medical,36.357,-79.685,36.495,-79.742
2023-08-01,,Medical,36.495,-79.742,36.357,-79.685
2023-08-01,,Dialysis,36.353,-79.656,36.324,-79.641
2023-08-01,,Dialysis,36.324,-79.641,36.353,-79.656
2023-08-01,,Dialysis,36.405,-79.828,36.324,-79.641
2023-08-01,,Dialysis,36.324,-79.641,36.405,-79.828
2023-08-01,,Dialysis,36.36,-79.906,36.324,-79.641
2023-08-01,,Dialysis,36.324,-79.641,36.36,-79.906
2023-08-01,,Community Support CSP,36.364,-79.928,36.363,-79.67
2023-08-01,,Community Support CSP,36.363,-79.67,36.364,-79.928
2023-08-01,WC,Dialysis,36.409,-79.971,36.493,-79.747
2023-08-01,WC,Dialysis,36.493,-79.747,36.409,-79.971
2023-08-01,WK,Dialysis,36.316,-79.95,36.324,-79.641
2023-08-01,WK,Dialysis,36.324,-79.641,36.316,-79.95
2023-08-01,,Medical,36.506,-79.768,36.524,-79.753
2023-08-01,,Medical,36.524,-79.753,36.506,-79.768
2023-08-01,,Medical,36.34,-79.633,36.341,-79.692
2023-08-01,,Medical,36.341,-79.692,36.34,-79.633
2023-08-01,,Dialysis,42.342,-71.05,36.324,-79.641
2023-08-01,,Dialysis,36.324,-79.641,42.342,-71.05
2023-08-01,,Other,36.35,-79.69,36.363,-79.67
2023-08-01,,Other,36.363,-79.67,36.35,-79.69
2023-08-01,,Dialysis,36.35,-79.654,36.324,-79.641
2023-08-01,,Dialysis,36.324,-79.641,36.35,-79.654
2023-08-01,WC,Dialysis,36.368,-79.663,36.324,-79.641
2023-08-01,WC,Dialysis,36.324,-79.641,36.368,-79.663
2023-08-01,,Medical,36.506,-79.747,36.496,-79.74
2023-08-01,,Medical,36.496,-79.74,36.506,-79.747
2023-08-01,,Employment,36.346,-79.667,36.461,-79.925
2023-08-01,,Employment,36.461,-79.925,36.346,-79.667
2023-08-01,,Employment,36.49,-79.909,36.362,-79.905
2023-08-01,,Employment,36.362,-79.905,36.49,-79.909
2023-08-01,,Employment,36.523,-79.745,36.497,-79.795
2023-08-01,,Employment,36.505,-79.679,36.507,-79.743
2023-08-01,,Employment,36.507,-79.743,36.505,-79.679
2023-08-01,,Employment,36.328,-79.664,36.359,-79.664
2023-08-01,,Employment,36.359,-79.664,36.328,-79.664
2023-08-01,,Community Support CSP,36.497,-79.779,36.359,-79.664
2023-08-01,,Community Support CSP,36.359,-79.664,36.497,-79.779
2023-08-01,,Employment,36.522,-79.693,36.359,-79.664
2023-08-01,,Employment,36.359,-79.664,36.522,-79.693
2023-08-01,,Employment,36.466,-79.883,36.359,-79.664
2023-08-01,,Employment,36.359,-79.664,36.466,-79.883
2023-08-01,,Community Support CSP,36.395,-79.675,36.359,-79.664
2023-08-01,,Community Support CSP,36.359,-79.664,36.395,-79.675
2023-08-01,,Community Support CSP,36.459,-79.907,36.359,-79.664
2023-08-01,,Community Support CSP,36.359,-79.664,36.459,-79.907
2023-08-01,,Community Support CSP,36.505,-79.706,36.359,-79.664
2023-08-01,,Community Support CSP,36.359,-79.664,36.505,-79.706
2023-08-01,,Community Support CSP,36.37,-79.662,36.359,-79.664
2023-08-01,,Community Support CSP,36.359,-79.664,36.37,-79.662
2023-08-01,,Community Support CSP,36.418,-79.761,36.359,-79.664
2023-08-01,,Community Support CSP,36.359,-79.664,36.418,-79.761
2023-08-01,,Community Support CSP,36.522,-79.77,36.359,-79.664
2023-08-01,,Community Support CSP,36.359,-79.664,36.522,-79.77
2023-08-01,,Other,36.455,-79.733,36.363,-79.67
2023-08-01,,Other,36.363,-79.67,36.455,-79.733
2023-08-01,,Community Support CSP,36.351,-79.683,36.363,-79.67
2023-08-01,,Community Support CSP,36.402,-80.01,36.363,-79.67
2023-08-01,,Community Support CSP,36.363,-79.67,36.402,-80.01
2023-08-01,WK,Community Support CSP,36.381,-79.714,36.363,-79.67
2023-08-01,WK,Community Support CSP,36.363,-79.67,36.381,-79.714
2023-08-01,,Community Support CSP,36.31,-79.633,36.363,-79.67
2023-08-01,,Medical,36.362,-79.678,36.324,-79.641
2023-08-01,,Medical,36.324,-79.641,36.362,-79.678
2023-08-01,,Medical,36.512,-79.783,36.488,-79.74
2023-08-01,,Medical,36.488,-79.74,36.512,-79.783
2023-08-02,BL,Dialysis,36.369,-79.659,36.331,-79.692
2023-08-02,BL,Dialysis,36.331,-79.692,36.369,-79.659
2023-08-02,,Medical,36.463,-79.663,36.476,-79.737
2023-08-02,,Medical,36.476,-79.737,36.463,-79.663
2023-08-02,WK,Medical,36.511,-79.762,36.492,-79.755
2023-08-02,WK,Medical,36.492,-79.755,36.511,-79.762
